OTUID	DGpre	DEmed	DEpost	DSpre	DSmed	DSpost	HGpre	HEmed	HEpost	HSpre	HSmed	HSpost	IGpre	IEmed	IEpost	ISpre	ISmed	ISpost
ASV_791	2	0.8888889	10.5	1.7058824	2.1153846	14.4	3.7575758	21.8205128	2.6857143	3.78	3.8333333	4.45	4.2857143	1.125	145	4	7.7142857	10.5833333
ASV_1012	12.25	5.444444	15.875	29	10.269231	9.533333	8	3.717949	15.514286	15.34	3.214286	5.6	6.571429	7.75	3.375	1.785714	3.5	2
ASV_625	3.25	3.4444444	3.625	20.7058824	12.0384615	2.1333333	13.1818182	7.5384615	1.6	5.16	1.952381	3.25	0.2857143	4.125	3.875	21.0714286	5.5714286	84.25
ASV_1181	20.75	4.333333	15.5	1.470588	4.192308	7.066667	18.848485	8.410256	13.828571	2.62	6.547619	11.775	25.857143	14.75	15.25	4.857143	4.5	4.5
ASV_677	6.75	5.2222222	10.75	7.0588235	19.1923077	10.2	2.9090909	3.7948718	24.2	11.94	5.8571429	6.175	7.8571429	8.125	17.375	0.6428571	2.0714286	3.8333333
ASV_493	1	0.4444444	0.875	0	6.6538462	0.3333333	4.1212121	41.8461538	6.3142857	4.08	13.9761905	8.55	0.4285714	2.625	1.125	3.5714286	1.9285714	4.3333333
ASV_897	8.5	0.2222222	0.625	18	48.4615385	2.8	6.1818182	2.8974359	4.0857143	13.58	4.2857143	3.9	19.5714286	2.125	1.75	0.8571429	5.7142857	4.5833333
ASV_1098	1.25	0.5555556	3.5	49.8823529	3.5769231	9.3333333	9.4242424	9.3846154	8.3714286	9.66	3.452381	3.9	16.5714286	5.875	0.75	3.2857143	4.6428571	26.1666667
ASV_899	1.375	0.4444444	0.25	0.4705882	1.1923077	4.3333333	18.7878788	16.3589744	20.1142857	12.84	3.3571429	3.175	8.1428571	23	13.5	2.6428571	3.9285714	1.75
ASV_708	1.25	3.3333333	1.25	54.1764706	62.3076923	2.2	1.6969697	2.0769231	1.8285714	5.98	2.2142857	3.4	2.2857143	2.625	2	0.5	0.8571429	1.75
ASV_602	0.25	0.4444444	172.75	0	0.2307692	0.1333333	2.1212121	0.6410256	0.6285714	0.56	0.8333333	26	0.5714286	0.125	0	57.5	0.2857143	0.3333333
ASV_572	17.375	1.1111111	2.875	1.8235294	1.4230769	0.9333333	3.9393939	8.0769231	23.6857143	12.58	4.3333333	4.65	2	3.875	5.625	36.5	10.2142857	12.6666667
ASV_1045	7.875	2.1111111	0.875	27.5882353	10.6538462	24.2	3.1515152	0.3333333	0.1714286	15.4	4.7142857	3.5	2.7142857	0.5	0.25	6.4285714	58	4.75
ASV_610	5.375	6.666667	6.75	3.882353	65.769231	6.266667	3.818182	2.666667	5.742857	10.26	2.190476	3.675	9.714286	3.625	2.75	3	1.428571	1.666667
ASV_568	0.375	1.2222222	0.25	0	2.8076923	0.2666667	1.3636364	0.8717949	1.6	17.26	36	15.625	0.1428571	0	0.625	3.2142857	2	8.5833333
ASV_725	8	8.111111	6.375	13.588235	7.461538	10.733333	6.787879	11.282051	6.257143	23.6	4.214286	2.5	2	7.125	3.875	1.357143	3	10.333333
ASV_779	2.625	2.222222	35.5	14.764706	9.192308	17.733333	1.030303	3.794872	4.171429	7.6	21.857143	10.5	3.571429	1.875	1.5	2.571429	9.357143	4.166667
ASV_1114	12.75	3.222222	2.25	1.529412	2.576923	37.866667	35.151515	5.384615	2.942857	3.94	8.619048	5.65	1.428571	20.25	2	1	4.071429	5.666667
ASV_686	2.375	5	11.125	0.4117647	0.7692308	2.1333333	8.3333333	31.2051282	1.4857143	4.86	20.7619048	7.225	6.5714286	7.25	7.125	1.8571429	0.4285714	3.1666667
ASV_1138	11.75	6.666667	3.75	10.411765	22.461538	7.866667	5.575758	4.205128	3.085714	25.76	5.309524	4.25	7	5	2.25	1.428571	1.714286	2.916667
ASV_513	297.75	5.5555556	11.75	0.4705882	2.4230769	1.1333333	1	3.0512821	2.6857143	2.44	1.1666667	1.5	4	6.5	4.25	7.1428571	5.2857143	0.3333333
ASV_575	8.75	9.444444	21.75	11.647059	9.961538	7.133333	8.787879	13.846154	7.971429	7.98	6.428571	6.025	10.285714	11.875	12.75	4.357143	3.357143	6.666667
ASV_696	3.875	0.6666667	3.375	2.1176471	1.1923077	9.5333333	43.0606061	6.1794872	3.6	5.02	7.0238095	7.6	15.7142857	4.875	4	2	13	5.5
ASV_514	0	0.1111111	16.5	2.4117647	4.6538462	15.8666667	13.3636364	3.6410256	8.5428571	22.92	4.5714286	1.95	2.2857143	3.625	1	1	30.5714286	2.75
ASV_910	0.125	0.33333333	0.5	0	3.26923077	0.06666667	6.18181818	7.51282051	60.4	1.12	3.47619048	3.875	23.42857143	7.625	8.625	0	0	0
ASV_703	8.875	7.7777778	28.5	0.7058824	0.3846154	0.3333333	13.0606061	15.2564103	3.9142857	9.9	2.547619	10.125	3.5714286	4.125	2	2.7142857	44.5714286	2.4166667
ASV_565	0	0	0	0.58823529	1	1.06666667	0	0.02564103	0	1.04	0.78571429	78.925	0	0	0	0	2.28571429	0
ASV_1238	4.375	3.888889	8.5	13.058824	26.230769	8.4	7.484848	4.076923	10.742857	13.4	5.5	3.05	10.142857	10	11	1.071429	3.214286	3.583333
ASV_510	10.5	177.555556	16.375	4.529412	6.076923	8.733333	2.090909	2.974359	4.6	1.2	1.547619	4.25	4.428571	4.5	5.75	1.857143	1.214286	28
ASV_645	0.625	1.6666667	3.25	3.1764706	3.4615385	0.5333333	6.3939394	3.9487179	20.3142857	5.5	25.7619048	8.05	0.5714286	4.875	2.625	4.0714286	3.4285714	14.6666667
ASV_564	3.625	14.555556	12.75	1.058824	1.384615	4.066667	8.333333	13.846154	21.942857	2.92	4.690476	10.2	12.571429	4.5	19.125	2.857143	3.285714	18.5
ASV_943	0	0	0.125	62.6470588	46.8846154	0.4	1.2424242	0.2051282	0.7428571	15.1	1.0714286	0.825	5.8571429	0	0.125	0.4285714	1	2.9166667
ASV_968	30.875	1.1111111	1	114.2352941	5.3846154	3.2666667	3.030303	2.1794872	3.2571429	4.62	1.0238095	1.65	0.2857143	0.5	0.375	1.6428571	14.7857143	1.5833333
ASV_1017	1.5	3.222222	2	3.941176	11.807692	3.866667	9.090909	12.74359	20.028571	5.44	7.857143	6.95	4.428571	3.75	14	2.571429	10.857143	5.333333
ASV_1159	4.625	3.1111111	7.25	0.7647059	1.1153846	2.3333333	2.0606061	3.4102564	1.2285714	8.64	1.1190476	39.775	0.8571429	4.25	39.125	3.2857143	13.6428571	14.75
ASV_1019	8.625	2.444444	1.25	1.411765	7.461538	2.8	8.515152	2.307692	37.314286	6.04	6.166667	10.025	5.571429	6.125	12.375	2.928571	2.071429	1.916667
ASV_969	18.25	6.7777778	10.5	0.5882353	4.6923077	3	9.969697	24.4615385	6.0571429	5.54	6.3809524	7.35	8.1428571	9.75	21.125	3.4285714	5.5	4.0833333
ASV_429	0	0	0	0.23529412	0.11538462	0	0	0	0.02857143	0.08	0.04761905	0.075	0	0	0	232.8571429	0	0
ASV_548	3	7.5555556	3.125	11.7058824	0.6538462	1.5333333	41.2424242	2.7692308	5.9142857	13.92	4.4047619	4.75	4.7142857	7.75	4.5	1.2857143	0.6428571	1.25
ASV_566	46.875	26.5555556	1.625	0.7647059	2.0384615	2.9333333	5.0909091	4.7948718	7.3714286	2.98	11.0238095	6.25	36.4285714	34.5	16.5	7.5	16.1428571	4.8333333
ASV_1091	1.25	0	0	42.8235294	38.2692308	0.4	3.2727273	2.0769231	2.1714286	14.2	0.7857143	4.475	31.7142857	0.125	0.625	0.5714286	5.8571429	0.9166667
ASV_674	1.875	1	0.25	2.0588235	3.5	0.4666667	1.7878788	0.6666667	1.4285714	14.92	47.952381	1.975	3.8571429	0.375	1	0.8571429	1.5714286	3.75
ASV_607	10.625	7	13.125	1.705882	2.807692	9.133333	8.212121	6.692308	9.057143	5.5	10.428571	11.5	10.428571	14.375	26.75	12.071429	6.928571	5.583333
ASV_712	4.5	5.3333333	2.625	2.0588235	0.8846154	6.2666667	1.1818182	4.5641026	56.8285714	2.18	2.5952381	2.65	0.4285714	0.75	2.125	0.5	29.5	1.3333333
ASV_487	0	0	204.125	0	0.11538462	0.06666667	2.06060606	6.17948718	0.62857143	0.52	6.9047619	12.175	67.14285714	0	0.125	0.07142857	0	0.25
ASV_695	0	0	0	74.05882353	5.11538462	7	0.24242424	0	0.02857143	19.08	5.47619048	5.625	0.14285714	0	0	9.35714286	6.85714286	8.41666667
ASV_613	0	0	0.125	0.4705882	70.1538462	0.9333333	2.6969697	5.1025641	1.8857143	1.78	1.7619048	21.025	0.2857143	1.625	1.375	0.1428571	0.2142857	0.3333333
ASV_874	2	1.333333	1.25	1.176471	6.346154	4.933333	9.242424	5.897436	8.057143	13.86	10.190476	14.975	5	3.875	5.375	1.571429	14.785714	5.583333
ASV_673	5.625	2.4444444	1.625	19.5882353	1.0384615	96.9333333	4.7272727	1.3846154	1.1428571	14.96	0.6190476	0.625	9	16.875	3.375	3.0714286	0.5	1.25
ASV_1013	1.125	1.4444444	2	5.5882353	46.3076923	12	4.5151515	0.9487179	2.2571429	18.76	6.8571429	1.8	6.7142857	4.375	4.5	0.5	0.7857143	1.3333333
ASV_1150	1.25	0.6666667	49.25	0.3529412	9.5769231	4.7333333	3.7575758	4.7948718	2.5428571	12.16	12.8809524	14.125	16.4285714	1.5	1.375	11.3571429	3.2857143	3.0833333
ASV_585	0.625	0.1111111	0.75	4.1764706	40.7307692	2.6	3.4848485	6.2820513	13.9714286	10.98	2.0238095	3.45	41.5714286	10.125	1.5	0.6428571	1.0714286	1.5833333
ASV_620	0.875	0.6666667	0.125	38.0588235	1.2307692	1.4666667	4.2424242	45.6666667	4.8571429	1.7	1.6666667	3.6	2.1428571	3.875	5.375	0.6428571	0.8571429	1
ASV_903	2.125	3.666667	2.125	50.647059	16.653846	11	2.393939	1.435897	2.057143	7.8	19.809524	2.35	4.142857	2.625	4.25	4	1.071429	1.416667
ASV_974	19.625	18.4444444	9.75	0.2941176	3.4230769	2.5333333	8	6.2820513	10.3142857	4.8	22.1428571	5.375	12.2857143	8	14.625	4.4285714	3.3571429	4.5833333
ASV_844	16.125	12.111111	6.875	3.764706	12.153846	6.533333	6.454545	5.282051	3.057143	13.58	7.095238	9.075	5.571429	3.875	3.125	13.642857	11.142857	10.25
ASV_1184	5.25	2.333333	3.875	5.588235	7	23.866667	6.151515	3.230769	1.2	30	1.809524	5.55	21.714286	0.875	1.625	1.214286	6.214286	1.833333
ASV_576	1.125	1.4444444	1.25	0.3529412	2.8076923	2	1.1212121	14.3589744	1.3428571	1.04	21.9761905	12.75	12.5714286	0.375	0.5	2.0714286	54.9285714	2.25
ASV_925	0.5	0.5555556	32.625	0.3529412	0.9230769	7.4666667	3.2727273	1.4871795	0.4285714	26.46	3.0714286	22.025	20.7142857	0	0.75	5.8571429	1.2857143	0.25
ASV_1011	5.625	7.444444	16.875	1.705882	2.615385	2	13.545455	15.153846	9.228571	4.84	4.97619	5.625	10.142857	14.625	12.5	23.428571	5.142857	6.5
ASV_434	0.875	1.2222222	0.125	0	110	0	0.7575758	1.7948718	1.7714286	0.4	2.3095238	0.375	0	0.125	0	0.1428571	0.2142857	0.1666667
ASV_736	0.125	1.666667	14.75	7.470588	4.230769	13.6	4.818182	2.794872	1.657143	12.44	17.97619	16.75	6	1.75	3.125	2.142857	3.428571	5.666667
ASV_706	13.75	3.7777778	33.25	1.2941176	4.1153846	11.0666667	11.6363636	8.2051282	4.6	18.96	6.5714286	2.9	16	9.875	1	2.4285714	0.8571429	1.4166667
ASV_755	8.75	5	2.25	7.411765	17.115385	5.333333	10.212121	2.205128	1.828571	10.6	17.333333	3.325	4.285714	5.5	10	18.857143	4.357143	2.083333
ASV_954	3.75	8.777778	11.25	7.941176	17.230769	11.733333	9.969697	6.641026	7.542857	8.34	7.309524	4.825	10.142857	16.125	6.5	3.571429	4.285714	6.416667
ASV_980	5.625	0.2222222	8.75	0.4705882	1.3461538	9.7333333	13.6363636	12	14.7714286	6.7	7.9047619	4.225	18	15.25	26	4.0714286	2.4285714	3.3333333
ASV_551	0.25	1.2222222	54.625	1.7058824	1.3846154	10.7333333	22.8484848	2.4102564	2.0571429	15.2	8.3095238	3.625	0.7142857	1.625	0.25	1.9285714	16.9285714	1.75
ASV_915	0.125	0.33333333	0	102.5882353	4.84615385	12.26666667	0.06060606	0.1025641	0.05714286	1.52	0.92857143	21.5	3.85714286	2.75	0	0.42857143	1.07142857	3.33333333
ASV_880	0.75	1.33333333	0.5	2.52941176	3.73076923	3.53333333	0.84848485	2.23076923	0.57142857	34.5	4.88095238	21.1	0	0	0.25	0.07142857	1.14285714	0.16666667
ASV_515	0	0	0	0	0.03846154	0	0	0	0	0	0	0	0	0	0	27.71428571	196.5	0
ASV_612	1.375	10.44444444	0.875	0.17647059	1.30769231	13	69.12121212	2.48717949	5.77142857	1.26	0.42857143	1.7	2.57142857	3.25	1.375	0.14285714	0.35714286	0.08333333
ASV_632	12.375	3.222222	2.25	3.117647	2.384615	1.933333	6.363636	5.692308	3.657143	10.38	10.619048	14.575	27.142857	5.375	22.875	6.857143	8.642857	7.666667
ASV_716	4.75	4.333333	5.375	13.294118	11.884615	10	20.090909	7	2.914286	15.14	3.285714	2.175	6.428571	4.75	9	2.071429	4.857143	3.583333
ASV_824	0.625	1	0	30	14.5	0	19.2424242	4.4871795	18.0571429	9.14	0.5952381	0.75	0	4.375	3.875	0.1428571	12.8571429	0.75
ASV_626	6.25	0.2222222	1.125	18.8823529	35.3461538	2.6	3.2121212	7.1538462	11.2	4.24	5.0714286	4.175	10.8571429	3.5	1.5	13.2142857	5.2857143	1.0833333
ASV_675	212.75	13.6666667	3	0	0.6538462	7.2666667	2.0909091	5.6923077	3.7428571	0.72	3.2142857	8.075	0	7	1.125	3.9285714	0.7142857	5.0833333
ASV_598	2.5	19.3333333	14	0.2352941	1.2307692	6.0666667	26.5757576	17.8205128	11.4285714	3.3	3.6666667	2.525	5.5714286	3.25	5.25	2.5714286	4.1428571	3.8333333
ASV_802	6.125	12.1111111	8.125	13.5294118	29.6923077	11.2	2.5757576	3.025641	4.7428571	15	1.5	2.95	21.5714286	8.25	13.125	0.8571429	0.7142857	2.8333333
ASV_671	2.875	4.222222	0.5	15.470588	29.461538	4.133333	7.727273	8.692308	6.428571	3.54	1.833333	17.4	4.714286	0.375	1.75	1.857143	3.071429	1.75
ASV_691	3.375	2	2.375	30.882353	17.653846	3.666667	10.515152	4.384615	5.714286	5.38	4.666667	2.35	12	13.5	7.5	5.071429	1.428571	27.166667
ASV_1059	9.625	11.333333	15.5	2.411765	4.230769	8.933333	10.333333	6.25641	11.285714	6.5	5.52381	13.1	12.285714	5.5	9.5	6.214286	3.714286	3.5
ASV_852	0.5	0.8888889	0.5	21.5882353	55.1538462	7.4	1.030303	2.6923077	1.8571429	12.56	2.6904762	1.5	3.1428571	3	0.625	0.5	1.7857143	0.8333333
ASV_701	1.75	0.7777778	0.75	10.5294118	64.8076923	4.3333333	2.8787879	4.7948718	2.2857143	4.46	0.8571429	4.2	3.2857143	0.75	0.25	0.6428571	5.0714286	11.75
ASV_1049	11.75	0.3333333	0.25	17.1176471	19.7692308	1.7333333	10.3939394	1.4615385	3.1428571	25.28	0.8571429	1.825	4.8571429	0.375	0.125	1.7142857	3.8571429	4.5
ASV_1095	5.875	4.222222	6	2	2.692308	3.066667	9.939394	5.461538	7.457143	10.64	8.714286	15.575	3.285714	4.5	5.625	5.642857	9.571429	4.916667
ASV_757	9.125	21.111111	9.125	2.588235	9.884615	5.066667	12.484848	5.589744	8.142857	6.1	4.97619	11.2	11.857143	9.75	5.5	5.857143	3.357143	3.916667
ASV_720	2.375	0.5555556	0.375	5.1176471	64.0769231	3.6666667	2.2121212	1.8717949	7.8	5.34	1.4047619	5.425	2.4285714	7.875	2.25	1.3571429	2.2142857	1.9166667
ASV_1198	1.875	1.4444444	4	3.6470588	6.1923077	76.5333333	1.3939394	1.1538462	2.2571429	6.9	0.9047619	15.35	22.2857143	0.875	0.75	1.8571429	11.0714286	1.5
ASV_879	83.25	31.2222222	10.25	0.8823529	2.8846154	3.6	4.5757576	7.025641	2.5428571	6.22	4.2857143	2.875	4.7142857	5.75	31.5	7.1428571	4.5714286	14.5833333
ASV_661	0	0.11111111	0.125	0.05882353	1.38461538	0	0.03030303	0.41025641	0.05714286	28.02	21.38095238	14.75	0	0.125	0	0.21428571	0	0.5
ASV_868	2.5	2.111111	1.625	10.058824	28.884615	4.066667	2.606061	4.846154	4.571429	9.88	3.619048	2.7	2.571429	2.375	4.5	7.571429	22.428571	19.25
ASV_781	1.25	0.6666667	0.625	2.2941176	0.5769231	2.8666667	0.7575758	10.4358974	1.6285714	37.78	3.2619048	1.6	0.2857143	0	0.5	2	8.9285714	6.6666667
ASV_622	12.25	10	2.875	0.3529412	0.5	0.8666667	10.7272727	12.5897436	15.3142857	5.36	3.6428571	14.025	5.8571429	3.125	10.25	3.5714286	5.7857143	3.75
ASV_855	0.875	0.2222222	0.75	6.0588235	6.2307692	4.2666667	1.8484848	2.7948718	1.6	5.1	1.7619048	38.05	6	3.5	3.5	6.3571429	20.5	2.9166667
ASV_733	0.375	0.2222222	0.375	0.5882353	0.3846154	0.4	28.969697	4.4615385	3.1714286	0.92	1.3095238	36.125	0	0.375	0.25	5.7857143	1.3571429	0.1666667
ASV_1187	63.375	16.333333	2.625	3.176471	4.461538	4.4	7.727273	5.410256	12.371429	3.26	2.97619	2.6	45.428571	13.5	16.375	1.928571	6.571429	3.583333
ASV_1100	1.625	6.6666667	2.125	31.0588235	52	10.4	1.4545455	0.5384615	7.3714286	5.32	1.0952381	0.675	5	3.375	2.125	0.5	0.4285714	2.9166667
ASV_435	0	0	0	0.35294118	111.7307692	0	0	0	0	0	0.02380952	0	0	0	0	0.07142857	0.35714286	0.08333333
ASV_1020	6.125	6.111111	5.75	2.294118	2.115385	6.466667	8.030303	11.230769	6.514286	14.48	5.738095	8.3	16.142857	7.375	4.625	4.5	3.357143	2
ASV_863	0.75	0.4444444	1.125	13.2941176	1.7692308	6.1333333	40.8181818	4.1538462	3.8571429	9.48	6.547619	0.65	8	1.5	1.125	0.5	0.7142857	1.25
ASV_600	0.375	0.11111111	0.125	4.76470588	0.65384615	0.73333333	0.06060606	0.12820513	0.05714286	3.94	0.73809524	2.8	0	0	0	170.0714286	0.42857143	4.33333333
ASV_727	0	0	0	0.05882353	26	0	18.03030303	21.46153846	19.34285714	0.02	0.04761905	0.025	0	5.25	6.625	0	0.21428571	0
ASV_764	3.625	2.8888889	2.625	0.7647059	26.0769231	17.3333333	7.8484848	8.0512821	5.4571429	2.86	6.6190476	5.2	19.5714286	14	9.375	6.1428571	2.7857143	1.25
ASV_562	11.75	11.3333333	10.875	0.4117647	2.1923077	2.6	10.7272727	11.1794872	11.6857143	3.78	3.6428571	4.4	56.1428571	8.625	23.625	3.4285714	3.7142857	2.3333333
ASV_851	0	0.1111111	16.125	1.2352941	6.0384615	2.7333333	12.9393939	4.2307692	8.0285714	9.14	15.6190476	1.375	0.2857143	16.375	0.125	1.2142857	22.2857143	1.8333333
ASV_1231	0.25	0.55555556	1.625	12.23529412	0.96153846	2.53333333	0.33333333	0.61538462	1	36.66	13.19047619	0.475	0.85714286	1.25	0.125	4.92857143	0.07142857	0.5
ASV_750	1.25	0.1111111	1.25	3.6470588	7.3461538	1.1333333	0.4242424	0.7948718	1.1714286	2.48	50.1904762	2.4	6.2857143	1.25	4.625	0.4285714	0.7142857	2.75
ASV_798	21.875	5.7777778	3.375	42.2352941	2.2692308	2	2	3.8461538	5.2285714	8.24	6.0952381	4.725	6.4285714	14.375	13.75	0.2142857	0.3571429	20.3333333
ASV_1141	2.875	0.6666667	2.125	12.3529412	39.8461538	44.2	2.0909091	1.5384615	3.5428571	5.04	1.047619	2.9	8.1428571	1.625	1.5	3.0714286	2.1428571	4.75
ASV_631	4.625	3.4444444	3.125	0.3529412	1.1538462	8.4666667	5.5757576	11.0512821	3.3142857	9.72	17.4047619	6.625	5.4285714	3.625	2.5	4.7142857	7.6428571	8.5833333
ASV_927	1.125	0.4444444	16.25	13.4705882	7.1538462	6.7333333	6.6060606	4.1025641	3.6285714	9	8.5238095	10.6	1.5714286	13.375	1.75	10.2142857	8.6428571	3.1666667
ASV_678	42.75	29.4444444	24.125	0.5882353	0.6153846	2.8666667	4.4545455	2.0769231	31.3714286	4.56	4.2142857	2.75	5.7142857	0.75	1.125	1.5714286	2.2857143	0.4166667
ASV_911	8	2.444444	1.125	37.823529	17.192308	4.933333	4.272727	2.179487	2.371429	13.06	2.714286	2.8	8.571429	8.375	5.375	6.357143	1.785714	7.583333
ASV_812	6	5.333333	3.5	2.176471	1.846154	2.733333	8.090909	25.076923	9.342857	5.98	3.785714	5.775	3	4.875	3.75	3.071429	4.571429	8.416667
ASV_854	0.125	1.1111111	1.875	4	0.8076923	22.2	2.5757576	2.8205128	7.3142857	1.4	3.4761905	4.3	5.1428571	7.875	21.5	8.3571429	71.1428571	11.3333333
ASV_728	8.625	5.8888889	5	0.2352941	2.2692308	1.4666667	4.3333333	7.6666667	12.6285714	19.7	3.2380952	11.1	2.4285714	3.375	2.375	1.8571429	0.2142857	0.9166667
ASV_809	0.125	0.3333333	0.25	1.6470588	6.8846154	0.7333333	1.6969697	2.6153846	1.6857143	11.08	34.7857143	3	14.4285714	1.75	3.125	2	1.6428571	1.8333333
ASV_1006	13.25	2.777778	0.75	12	20.692308	2.333333	5.818182	2.512821	1.885714	14.3	3.642857	10.175	7.142857	0.125	0.5	9.214286	3.214286	1.166667
ASV_1073	0.75	1.4444444	1.375	20.4117647	8.1923077	2.7333333	1.6363636	0.974359	0.8571429	3.3	10.8333333	15.675	10.7142857	20.875	24.625	9	4.9285714	12.3333333
ASV_1131	4.625	53.2222222	22.875	5.7058824	16.9230769	6.3333333	3.7878788	0.974359	1.0571429	13.5	3.9285714	4.35	1.2857143	1.25	2.625	0.8571429	8.4285714	3
ASV_1229	3.875	2.7777778	2	7.3529412	16	3.2	4.3333333	4.2051282	2.3142857	16.32	0.6190476	1.525	16	20.5	5	14.2857143	16.4285714	4.0833333
ASV_618	0.875	4.8888889	5.875	0.2352941	2.6923077	0.9333333	8.9090909	9.2564103	8.9142857	8.32	7.047619	7.15	3.2857143	2.25	7	21	8.0714286	7.25
ASV_554	27	11.111111	4.125	4.764706	9.538462	6.4	3.121212	3.461538	10.771429	8.1	10.47619	2.8	15.571429	6.625	16.125	1	4.571429	2
ASV_617	0	0	0	1	0.11538462	0	5.15151515	1.82051282	2.14285714	0.02	0.02380952	0.025	0	275.25	16.125	0.07142857	1.07142857	1.75
ASV_1174	0.625	3	3.25	14.352941	6.615385	2.933333	1.757576	1.102564	1.028571	4.28	9.52381	18.1	12.285714	15.125	3.25	12.285714	9.571429	13.833333
ASV_586	0.875	0.1111111	17.5	1.1176471	0.5384615	4.3333333	2.5757576	2.4871795	1.1714286	2.7	0.4047619	39.25	0.5714286	1.25	2.125	0.7857143	28.5714286	5.3333333
ASV_667	0	0.1111111	5.5	4.2941176	2.9230769	27.4	1.7878788	0.8205128	1.5142857	7.28	2.047619	10.75	1	0.125	0.75	4.3571429	1.7857143	80
ASV_790	1.5	1	4.75	10.352941	2.307692	23.066667	10.636364	2.307692	2.742857	8.94	5.904762	13.3	8.714286	5	1.625	4.071429	5.071429	3.25
ASV_1225	15.875	1.7777778	5.125	5.4705882	16.3076923	23.9333333	2.4848485	2.1282051	13.4285714	4.76	9	7.2	0.5714286	0.5	0.875	1.5714286	1.9285714	1.1666667
ASV_704	3.5	16	6.875	19.941176	8.076923	7.266667	5.060606	6.948718	5.114286	3.02	9.809524	4.6	7.428571	6.875	9.75	4.785714	5.642857	7.5
ASV_633	3.125	4.2222222	157.5	0.3529412	2.5	28.2666667	1.3333333	4.8205128	2.8	1.86	3.1666667	3.1	7.5714286	1.375	1.875	4.7857143	0	1.5
ASV_816	9.625	14.88888889	25.375	0.11764706	6.19230769	16	1.42424242	7.46153846	5.22857143	2.6	2.57142857	22.8	1.71428571	2	1.125	7.71428571	0.07142857	2.33333333
ASV_1088	1.125	5.666667	8.75	2.058824	14.307692	3.666667	5.666667	16.641026	3.142857	3.38	5.214286	3.375	3.142857	3.5	2.375	13	3	25.5
ASV_849	2.5	1.888889	1	23.294118	18.807692	2.066667	3.454545	1.666667	1.885714	21.58	2.833333	1.05	2.142857	1.125	1.125	0.5	2.357143	10.916667
ASV_804	4.125	2	2.875	1.8823529	0.5769231	0.2666667	3.4848485	5.5128205	5.6571429	1.88	3	4.075	76.8571429	58.875	64.75	1.7857143	1.9285714	2.8333333
ASV_795	35.125	3	5.875	1.764706	2.153846	1.866667	8.090909	10.769231	19.685714	3.14	5.52381	4.6	5.714286	3.75	5.125	2.642857	1.857143	4.333333
ASV_796	2.625	2.333333	2.125	2.058824	3.615385	8.066667	6.030303	4.589744	8.457143	8.84	3.214286	5.85	37.285714	24.5	22.375	11.571429	2.071429	1.333333
ASV_846	0.25	0.2222222	6.625	0.7647059	0.6538462	2.7333333	1.8484848	19.9230769	0.6857143	1.56	1.5238095	3.7	0.4285714	1.25	148.625	2.4285714	1.1428571	6.9166667
ASV_1228	0.5	2	1.5	0.3529412	0.6538462	5.6666667	0.6969697	2	1.6571429	33.12	12.4047619	0.75	0.7142857	2	2.625	0.4285714	2.7857143	1.5
ASV_794	5.375	1	2	4.8823529	46.0769231	10	8.969697	2.3846154	2.2285714	5.72	1.3809524	1	16.8571429	6.75	6.25	0.4285714	1.1428571	1.5833333
ASV_1213	3.125	1.777778	1.75	14.647059	4.038462	13.2	4.212121	5.307692	3.6	8.06	16.309524	3.75	9.285714	6.5	6.625	1.428571	5.642857	1.916667
ASV_689	2.25	1.333333	0.5	2.411765	10.653846	5.466667	3.818182	2.25641	5.228571	5.32	3.166667	28.75	7.428571	3.25	6	2.214286	2.857143	2.5
ASV_700	2.125	0.3333333	0.25	1.1176471	5.6538462	10.8	4.6969697	3.9487179	7.6	2.38	2.5714286	1.85	0.8571429	35.25	110.375	1.6428571	3.2142857	10.6666667
ASV_784	0.75	0	8.75	3	0.7307692	0.2	30.4242424	1.6666667	12.8285714	16.44	1.4285714	0.425	0.4285714	0.25	0.25	0.2857143	0.5	0.3333333
ASV_740	2	12	10.25	2.352941	3	24.933333	3.363636	2.205128	4.685714	7.26	3.095238	7.175	56	6	25.25	2.357143	2.785714	2.583333
ASV_800	0	0	0	0.52941176	97.53846154	0	0	0	0	0.2	0.35714286	0.275	0	0	0	0.07142857	0	0
ASV_1115	6	2.6666667	3.5	35	13.3076923	5.6666667	5.8181818	2.1282051	3.1428571	14.86	0.9047619	1.225	9.1428571	3	2.625	3.5714286	4.5714286	1
ASV_1136	6.875	2.888889	3.375	18.823529	24.538462	10.866667	4.393939	3.410256	4.2	11.18	1.904762	2.05	7.714286	3.125	0.875	2.428571	2.428571	3.833333
ASV_672	23.25	6.333333	3.375	1.294118	1.423077	2.133333	5.060606	3.820513	8.314286	7.42	17.238095	8.3	7.142857	7	3.125	1.071429	1.785714	0.75
ASV_938	4.5	2.555556	3.625	27.941176	9.307692	14.666667	8.909091	2.102564	2.942857	2.22	7.357143	3.075	41	4.25	1.625	8.928571	3.428571	1.5
ASV_1116	0.25	0.33333333	0.25	1.82352941	15.57692308	0.8	0.66666667	0.23076923	0.08571429	34.04	4.71428571	1.125	9.28571429	0.25	0.125	2.5	0.71428571	1.08333333
ASV_845	0.375	0.4444444	0.5	26.1176471	1.1923077	0.2666667	0.4242424	0.2051282	0.3714286	30.18	9.8095238	0.5	4.1428571	0.75	0.25	1.5	1.4285714	0.75
