OTUID	All	DEmed	DEpost	DGpre	DSmed	DSpost	DSpre	HEmed	HEpost	HGpre	HSmed	HSpost	HSpre	IEmed	IEpost	IGpre	ISmed	ISpost	ISpre
ASV_1069	0.006444	0.0001435303	0.0000000000	0.0010091035	0.0041117544	0.0000000000	0.0158352096	0.0119803245	0.0245452901	0.0108427595	0.0018782071	0.0009339664	0.0014574704	0.0068610458	0.0080475399	0.0018963425	0.0037124022	0.0010257176	0.0018074389
ASV_1055	0.005441	0.0059872877	0.0124567868	0.0053582450	0.0031796501	0.0075790174	0.0036004095	0.0023285302	0.0011524945	0.0007528177	0.0037956974	0.0118930797	0.0065141596	0.0042698231	0.0024050233	0.0547312737	0.0010029790	0.0030030262	0.0026593101
ASV_1001	0.006109	0.006267956	0.012329703	0.001963579	0.001852360	0.003963968	0.001490331	0.005554594	0.002797739	0.007389027	0.006117682	0.008662538	0.004699230	0.008511250	0.008734906	0.030195475	0.004576313	0.016459775	0.002891603
ASV_1142	0.004668	0.0004894331	0.0000000000	0.0004479430	0.0194881015	0.0055980864	0.0140518676	0.0033848529	0.0012086388	0.0045748075	0.0002984595	0.0005053968	0.0027210040	0.0000000000	0.0002215212	0.0005835985	0.0013190811	0.0014045097	0.0303076331
ASV_1176	0.004853	0.0008102796	0.0016187523	0.0002657652	0.0003672905	0.0004151307	0.0005539304	0.0007087052	0.0029378058	0.0014865194	0.0006370850	0.0363003292	0.0008759455	0.0001864837	0.0001471038	0.0000000000	0.0018459856	0.0010068200	0.0055850701
ASV_983	0.00576	0.0027737323	0.0496616636	0.0001705018	0.0003983731	0.0002309002	0.0000000000	0.0007223267	0.0003054302	0.0006594106	0.0008257116	0.0132659537	0.0009067015	0.0007324791	0.0000000000	0.0000000000	0.0007822256	0.0006005400	0.0774923309
ASV_908	0.004962	0.0017396954	0.0147009591	0.0046011633	0.0010787723	0.0023397685	0.0000000000	0.0024200446	0.0018549498	0.0376515290	0.0014121897	0.0002690848	0.0008246237	0.0075595054	0.0053769975	0.0056543926	0.0005069012	0.0008622234	0.0002492491
ASV_843	0.005788	0.0003649628	0.0112116582	0.0000000000	0.0194310074	0.0002003651	0.0003184299	0.0180624206	0.0000000000	0.0024211670	0.0043807136	0.0002161318	0.0122911737	0.0000000000	0.0001713526	0.0000000000	0.0010668563	0.0001201080	0.0008945024
ASV_967	0.005087	0.0001902262	0.0138804786	0.0004340836	0.0099643260	0.0038603518	0.0005531968	0.0047597417	0.0013719379	0.0019358778	0.0076697741	0.0057878788	0.0060425793	0.0194926708	0.0005399213	0.0000000000	0.0115565314	0.0013677233	0.0017210789
ASV_1032	0.005086	3.235760e-04	2.740558e-03	3.366369e-04	8.864594e-05	4.974241e-02	3.479214e-04	2.707468e-03	3.160197e-03	1.752611e-02	2.518063e-03	2.322346e-03	9.412347e-04	5.609563e-03	9.310077e-04	1.351211e-03	2.692837e-03	9.432397e-04	1.799594e-03
ASV_986	0.005682	0.0065528346	0.0084478481	0.0060242490	0.0011744580	0.0039801207	0.0021816438	0.0069305667	0.0196203205	0.0090556002	0.0031698623	0.0053887951	0.0015629126	0.0065956488	0.0048271945	0.0070277511	0.0023054796	0.0002839758	0.0019001854
ASV_1002	0.005189	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.440974e-05	0.000000e+00	7.174121e-05	0.000000e+00	4.858201e-05	1.538388e-02	9.304521e-03	1.914865e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.182412e-03
ASV_924	0.00564	3.771332e-04	3.704843e-02	0.000000e+00	6.125707e-03	0.000000e+00	0.000000e+00	2.079155e-02	3.769915e-05	6.560732e-03	7.611942e-03	0.000000e+00	7.278983e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
ASV_995	0.005625	0.0024669957	0.0138257130	0.0010264433	0.0021096251	0.0038199315	0.0005170968	0.0103402704	0.0043297480	0.0048416868	0.0091281938	0.0043119883	0.0026746644	0.0292659758	0.0099298970	0.0096830051	0.0023508091	0.0009786500	0.0052372754
ASV_1185	0.00564	0.0003514086	0.0000000000	0.0002205325	0.0013198837	0.0100239747	0.0032177000	0.0026643172	0.0003784696	0.0043961761	0.0028546786	0.0030126794	0.0271649243	0.0008612867	0.0000000000	0.0011239663	0.0007846462	0.0022750142	0.0009398164
ASV_792	0.005894	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.214013e-05	0.000000e+00	0.000000e+00	6.286936e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.097014e-03	0.000000e+00	1.527043e-01
ASV_1235	0.006076	0.001716677	0.002266321	0.001494061	0.001448571	0.003698857	0.002179109	0.005422367	0.008337038	0.012781710	0.006031576	0.006400021	0.004420573	0.001939010	0.001261761	0.001795314	0.005473454	0.013085830	0.016870604
ASV_1080	0.005627	0.0000000000	0.0011861600	0.0000000000	0.0013564929	0.0005581729	0.0007970076	0.0404914260	0.0015889274	0.0025160242	0.0028999538	0.0017678722	0.0011336130	0.0055693345	0.0002158075	0.0000000000	0.0026327119	0.0016455822	0.0021360886
ASV_1155	0.006488	0.0000000000	0.0061956363	0.0004862976	0.0035783382	0.0036394997	0.0204457925	0.0050422878	0.0012216384	0.0036936300	0.0082026144	0.0112738659	0.0112055459	0.0067097462	0.0007841149	0.0006032536	0.0090311602	0.0020239372	0.0012312259
ASV_895	0.00459	0.000000e+00	3.907786e-04	0.000000e+00	2.618532e-02	2.154331e-02	1.444463e-02	1.904541e-04	0.000000e+00	4.719951e-05	1.291585e-04	0.000000e+00	4.345240e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.019195e-02
ASV_960	0.005495	0.000000e+00	1.251341e-02	0.000000e+00	1.144117e-02	0.000000e+00	0.000000e+00	2.325910e-02	7.011566e-05	2.377132e-03	8.430397e-03	0.000000e+00	7.488143e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.201080e-04	0.000000e+00
ASV_1052	0.005155	0.0006679907	0.0062939582	0.0084992401	0.0044043742	0.0030023767	0.0281746521	0.0039022251	0.0022858675	0.0054475340	0.0031685159	0.0036875152	0.0045897727	0.0024487880	0.0013813416	0.0003969758	0.0091149914	0.0068727980	0.0040144026
ASV_912	0.005579	0.0051943694	0.0148815051	0.0719778869	0.0032495473	0.0029559586	0.0006069130	0.0114759318	0.0045292128	0.0040817727	0.0023062878	0.0006521457	0.0008521434	0.0030317792	0.0027860963	0.0159307004	0.0013224564	0.0112177502	0.0035472494
ASV_993	0.005363	0.0025889299	0.0013799360	0.0021699255	0.0000000000	0.0001547724	0.0000000000	0.0041309647	0.0043179605	0.0051654578	0.0214752604	0.0028501290	0.0069445730	0.0023555152	0.0006126640	0.0011251202	0.0039719844	0.0045804427	0.0016256411
ASV_1157	0.004939	1.135368e-01	0.000000e+00	4.919326e-02	8.220561e-05	2.012041e-03	2.609035e-04	1.700940e-03	1.035735e-03	1.250307e-03	5.159584e-04	1.667022e-03	3.486751e-03	0.000000e+00	0.000000e+00	0.000000e+00	2.921510e-04	1.301227e-03	1.642592e-03
ASV_858	0.00383	0.000000e+00	1.884773e-04	0.000000e+00	4.616020e-02	1.529188e-03	1.012320e-02	2.299931e-04	3.639978e-04	6.006372e-04	2.151431e-04	3.520494e-04	5.516872e-05	3.771934e-04	0.000000e+00	0.000000e+00	2.990786e-04	0.000000e+00	2.272371e-04
ASV_977	0.005378	0.0064437468	0.0066422120	0.0093209357	0.0024630184	0.0036563659	0.0002451801	0.0080822038	0.0121616630	0.0079769784	0.0027831471	0.0064499146	0.0012344048	0.0087766946	0.0061168735	0.0103441292	0.0047569103	0.0033218287	0.0016329852
ASV_1026	0.004955	0.0131205302	0.0030085678	0.0080944748	0.0040915243	0.0006057711	0.0061927910	0.0067376445	0.0092199088	0.0059174998	0.0016273239	0.0026765295	0.0064699651	0.0063886105	0.0098468916	0.0087942425	0.0002877284	0.0001201080	0.0002555721
ASV_1122	0.005272	0.0075841008	0.0284012092	0.0046764143	0.0011067007	0.0011161462	0.0002942761	0.0004643415	0.0004353496	0.0016335036	0.0307766302	0.0034585485	0.0009065127	0.0002441597	0.0000000000	0.0026915259	0.0000000000	0.0051706843	0.0000000000
ASV_952	0.005272	0.0006447297	0.0046771355	0.0010630608	0.0006695204	0.0019288778	0.0021055295	0.0096781646	0.0056882669	0.0086627327	0.0069894572	0.0063088688	0.0069720083	0.0021434662	0.0005800054	0.0013886718	0.0023506134	0.0041156064	0.0018040433
ASV_1027	0.00489	0.0000000000	0.0016962953	0.0000000000	0.0016064422	0.0025399024	0.0000000000	0.0052910781	0.0009931053	0.0084943171	0.0052396736	0.0225295863	0.0026100736	0.0000000000	0.0003534515	0.0000000000	0.0003469006	0.0005638550	0.0001246246
ASV_1240	0.004489	0.0007086267	0.0003769545	0.0006565010	0.0061482369	0.0005079413	0.0045401129	0.0010243964	0.0010799852	0.0010656698	0.0022658420	0.0012190607	0.0106505709	0.0005329888	0.0001353283	0.0010648108	0.0465120377	0.0007692069	0.0004628615
ASV_1234	0.005488	0.0010726119	0.0001673607	0.0005643939	0.0001632106	0.0000000000	0.0070276683	0.0068982987	0.0020190298	0.0029370096	0.0019992130	0.0257158213	0.0034842464	0.0003729673	0.0000000000	0.0000000000	0.0136712213	0.0028322536	0.0015618204
ASV_1035	0.004368	0.0000000000	0.0000000000	0.0000000000	0.0132064704	0.0173099085	0.0220300755	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0062654023	0.0000000000	0.0000000000	0.0001945196	0.0000000000	0.0000000000	0.0278321485
ASV_1226	0.004927	0.000000e+00	1.939302e-02	1.594591e-03	1.195835e-02	9.407559e-05	4.171068e-04	9.494107e-03	0.000000e+00	9.231306e-03	2.161146e-04	7.619397e-03	1.438876e-03	4.065614e-02	0.000000e+00	0.000000e+00	3.445227e-04	0.000000e+00	1.333808e-03
ASV_1108	0.005749	0.000000e+00	2.023014e-04	0.000000e+00	2.265145e-03	1.292050e-01	9.384903e-04	0.000000e+00	0.000000e+00	1.171438e-03	8.153388e-05	1.139396e-03	2.205052e-03	0.000000e+00	1.353283e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
ASV_953	0.007076	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0090738592	0.0064526082	0.0649129099	0.0000000000	0.0000000000	0.0000000000	0.0003073481	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
ASV_1038	0.005368	0.0000000000	0.0189537827	0.0003410036	0.0015676300	0.0054349045	0.0024126185	0.0011854758	0.0047421041	0.0013411781	0.0063614925	0.0195788022	0.0037489353	0.0049830260	0.0093533771	0.0033757753	0.0011225191	0.0046503867	0.0032162702
ASV_1010	0.004548	0.0001902262	0.0141541452	0.0002657652	0.0040563902	0.0015151846	0.0007262662	0.0039556196	0.0031076044	0.0065746151	0.0093720791	0.0021069890	0.0057421321	0.0083065068	0.0000000000	0.0000000000	0.0126574255	0.0003786422	0.0000000000
ASV_1171	0.004726	0.0015875169	0.0008371758	0.0003717219	0.0008790972	0.0013941348	0.0012200515	0.0028771700	0.0032673532	0.0105192740	0.0043737105	0.0032290334	0.0116607274	0.0016872169	0.0011131067	0.0019137708	0.0021356549	0.0136372047	0.0022801414
ASV_1194	0.004832	0.0002768802	0.0022753596	0.0000000000	0.0054595562	0.0022649195	0.0023506902	0.0018275167	0.0016679972	0.0039317116	0.0058064740	0.0015756538	0.0200386239	0.0008418095	0.0007856349	0.0001840136	0.0015075551	0.0009026080	0.0006716630
ASV_1163	0.005433	0.000000e+00	8.549639e-04	2.657652e-04	2.663964e-04	1.547724e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.472608e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.881325e-03	0.000000e+00	1.431204e-01
ASV_916	0.004229	0.000000000	0.000000000	0.000000000	0.017512307	0.027375997	0.012023741	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003488928	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.027377375
ASV_1068	0.005349	0.0003804524	0.0115480313	0.0000000000	0.0054600004	0.0038272208	0.0074555873	0.0060302605	0.0036437824	0.0081024325	0.0042373870	0.0070460587	0.0063440917	0.0097705436	0.0005140578	0.0004077962	0.0068174519	0.0015449595	0.0022192073
ASV_1047	0.004502	0.000000e+00	2.915139e-03	2.125308e-04	8.120263e-03	1.638589e-02	1.379906e-02	2.057836e-04	3.998555e-03	4.373181e-03	7.333228e-05	8.639060e-05	4.921665e-03	9.766388e-04	2.261854e-02	1.945196e-04	0.000000e+00	0.000000e+00	2.012057e-02
ASV_931	0.005311	0.000000e+00	0.000000e+00	4.468754e-04	0.000000e+00	0.000000e+00	1.652718e-04	5.388273e-03	5.246653e-03	4.777183e-02	5.966402e-05	7.463578e-05	0.000000e+00	4.074237e-03	3.544340e-03	0.000000e+00	0.000000e+00	0.000000e+00	1.277861e-04
ASV_1071	0.004702	0.0097840127	0.0090551076	0.0019151632	0.0033416911	0.0042229013	0.0000000000	0.0025381212	0.0047288156	0.0044436260	0.0104058023	0.0060348018	0.0068050657	0.0018564448	0.0006961567	0.0004259243	0.0003891944	0.0005129113	0.0013825519
ASV_1081	0.004482	0.000000e+00	0.000000e+00	0.000000e+00	9.222506e-05	0.000000e+00	0.000000e+00	4.421019e-05	0.000000e+00	5.085169e-05	1.418052e-02	8.256034e-03	1.562093e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.782362e-04	1.819095e-04
ASV_1233	0.00501	0.0001611824	0.0006386022	0.0058468342	0.0016705763	0.0007287259	0.0302619471	0.0092407208	0.0040285904	0.0051074044	0.0026216881	0.0053672168	0.0014754662	0.0005594510	0.0012058223	0.0006116944	0.0068121838	0.0040173656	0.0054337748
ASV_1030	0.004272	0.000000e+00	1.673607e-04	4.468754e-04	5.588113e-02	8.060982e-04	0.000000e+00	9.633854e-05	0.000000e+00	5.085169e-05	9.358983e-04	7.969644e-04	8.838868e-04	0.000000e+00	0.000000e+00	0.000000e+00	1.907559e-03	2.276536e-03	0.000000e+00
ASV_1025	0.004624	0.0000000000	0.0388457245	0.0008937509	0.0013781996	0.0009145833	0.0022578557	0.0009612924	0.0026578345	0.0106567138	0.0031101167	0.0079706754	0.0056917978	0.0018220009	0.0000000000	0.0007987110	0.0019190099	0.0009331261	0.0071378882
ASV_1132	0.00462	0.0009511309	0.0038479367	0.0003698468	0.0011307335	0.0010048795	0.0009759418	0.0024123139	0.0006822103	0.0034327334	0.0029476962	0.0195594088	0.0007602210	0.0001536740	0.0006952051	0.0487252423	0.0005968683	0.0028404746	0.0078262191
ASV_957	0.004644	0.0058954862	0.0051106325	0.0055501009	0.0024384096	0.0051447497	0.0005696507	0.0040091445	0.0091396681	0.0041908527	0.0026993859	0.0073102632	0.0034907110	0.0061401113	0.0090943298	0.0102273394	0.0023033234	0.0031554161	0.0029335616
ASV_1097	0.006231	0.0004898463	0.0022514994	0.0024614939	0.0006807556	0.0012833857	0.0026097655	0.0286879383	0.0006071216	0.0012726549	0.0021429049	0.0009031852	0.0037017996	0.0012162998	0.0014836695	0.0030983328	0.0006485777	0.0509136925	0.0084913931
ASV_1070	0.004499	0.0004993645	0.0072267529	0.0002657652	0.0016542906	0.0020905756	0.0051812406	0.0027221050	0.0033966539	0.0009122199	0.0040493008	0.0017270814	0.0176490790	0.0025204278	0.0003871601	0.0012596449	0.0010275018	0.0022973626	0.0038772003
ASV_1120	0.004902	0.0002870606	0.0050435655	0.0020192461	0.0050326739	0.0005168963	0.0013966155	0.0032397328	0.0016753946	0.0031342159	0.0022542747	0.0033615544	0.0046587247	0.0007324791	0.0023855841	0.0014399087	0.0295188705	0.0218499437	0.0146391127
ASV_1099	0.004276	0.0003577961	0.0088584310	0.0004903180	0.0007632416	0.0007658088	0.0108605846	0.0024267385	0.0040538492	0.0132293676	0.0017908701	0.0118299381	0.0010485630	0.0003712890	0.0009958413	0.0010151432	0.0023128519	0.0019535602	0.0003163906
ASV_1192	0.005984	0.000000e+00	0.000000e+00	0.000000e+00	5.654196e-05	0.000000e+00	1.697404e-04	1.853408e-02	2.315183e-02	1.787332e-02	4.289927e-05	0.000000e+00	8.205980e-05	1.246237e-02	8.860849e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
ASV_1151	0.004319	0.0009029700	0.0005654318	0.0005955635	0.0001844501	0.0216619715	0.0079702696	0.0077794246	0.0005785976	0.0036784297	0.0042151667	0.0090589890	0.0018607694	0.0004327564	0.0003641979	0.0001881283	0.0018706201	0.0018239628	0.0033547730
ASV_1089	0.003599	0.0000000000	0.0000000000	0.0000000000	0.0001381190	0.0003321045	0.0003402249	0.0000000000	0.0000000000	0.0000000000	0.0004333581	0.0330735859	0.0004090805	0.0000000000	0.0000000000	0.0000000000	0.0006850344	0.0000000000	0.0000000000
ASV_1106	0.003788	0.0004894331	0.0001884773	0.0002234377	0.0007091350	0.0003727444	0.0024242264	0.0069584321	0.0005115459	0.0004800712	0.0024306932	0.0029646555	0.0023678847	0.0006146962	0.0000000000	0.0062437817	0.0070601939	0.0003356067	0.0421123937
ASV_1103	0.005746	0.0000000000	0.0005930800	0.0000000000	0.0015454730	0.0003763024	0.0028651740	0.0007113977	0.0001941132	0.0004534048	0.0120333768	0.0226242090	0.0119030254	0.0005569335	0.0000000000	0.0000000000	0.0007984191	0.0003458029	0.0027113967
ASV_972	0.006065	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.358309e-05	0.000000e+00	0.000000e+00	3.619201e-02	8.345299e-03	6.978056e-03	0.000000e+00	0.000000e+00	0.000000e+00	3.123633e-03	4.671915e-03	2.226790e-03
ASV_1076	0.00384	0.0008722203	0.0005122840	0.0022165237	0.0012894804	0.0098085099	0.0100637225	0.0016141742	0.0009180992	0.0211032511	0.0011049517	0.0038322651	0.0010269180	0.0003010742	0.0003427052	0.0033444740	0.0001918189	0.0002672439	0.0014391747
ASV_1087	0.003467	0.0002870606	0.0000000000	0.0013288260	0.0001603279	0.0000000000	0.0159746680	0.0011540474	0.0096209092	0.0043989928	0.0002016253	0.0004379437	0.0005919874	0.0003010742	0.0001712962	0.0001945328	0.0316546507	0.0002256949	0.0008731100
ASV_1005	0.004879	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.459798e-02	7.011566e-05	2.756125e-02	0.000000e+00	0.000000e+00	1.046886e-04	0.000000e+00	2.215212e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
ASV_1183	0.004258	1.104724e-02	8.099187e-03	7.450126e-03	3.905279e-02	2.631707e-03	0.000000e+00	2.500872e-03	8.507285e-04	5.376697e-04	1.209495e-03	2.628269e-04	9.974517e-04	5.013240e-03	3.128801e-03	4.259243e-03	8.525425e-05	2.402160e-04	3.816553e-04
ASV_1152	0.004556	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00133127	0.00000000	0.12395247
ASV_1063	0.003901	0.0021809952	0.0007248156	0.0111599237	0.0009185920	0.0003386793	0.0032042117	0.0036370460	0.0030015225	0.0059096488	0.0032961006	0.0028500334	0.0051024490	0.0008394977	0.0016844317	0.0037479683	0.0017568053	0.0210348991	0.0021958501
ASV_1202	0.003836	0.0003665703	0.0100499677	0.0002657652	0.0053139131	0.0046624731	0.0027111942	0.0041950072	0.0020437754	0.0072669410	0.0021729155	0.0019212893	0.0027219994	0.0205964388	0.0004996037	0.0002112271	0.0024979937	0.0096086401	0.0026601959
ASV_1130	0.003992	0.0031181941	0.0047791847	0.0031927339	0.0042023543	0.0060068352	0.0006789615	0.0018310491	0.0048456127	0.0077608302	0.0001861758	0.0007944101	0.0025117008	0.0067553702	0.0022383300	0.0704615246	0.0000000000	0.0000000000	0.0004870758
ASV_1034	0.004788	0.000000e+00	0.000000e+00	2.657652e-04	0.000000e+00	0.000000e+00	3.914281e-04	2.253495e-02	1.159931e-03	2.645218e-02	2.970213e-05	1.312655e-04	0.000000e+00	5.515078e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.229634e-03
ASV_1206	0.003083	7.372656e-04	1.985451e-04	2.205325e-04	1.381190e-04	6.592275e-02	2.721799e-04	8.343351e-05	4.485810e-04	1.819736e-04	9.207764e-04	1.181982e-03	1.116562e-03	0.000000e+00	0.000000e+00	0.000000e+00	9.536255e-04	0.000000e+00	0.000000e+00
ASV_1057	0.003657	0.0046593981	0.0103603803	0.0079232142	0.0011448286	0.0008338276	0.0007376659	0.0051683723	0.0154052573	0.0008535088	0.0017095468	0.0033240693	0.0002784203	0.0061871113	0.0081376416	0.0053240539	0.0005243619	0.0012554520	0.0002272371
ASV_1207	0.003413	0.0003047127	0.0000000000	0.0004410649	0.0003917919	0.0010390510	0.0041463479	0.0115763606	0.0081562125	0.0042151299	0.0020734422	0.0018727644	0.0020330024	0.0008642815	0.0023989362	0.0006023291	0.0002621809	0.0018087643	0.0011524727
ASV_1164	0.003562	0.0042944353	0.0064042253	0.0065535838	0.0006091482	0.0024020341	0.0010555904	0.0041483979	0.0142710716	0.0021428954	0.0022986724	0.0033423524	0.0003277601	0.0076114238	0.0022275837	0.0044722052	0.0030200174	0.0011234777	0.0010645494
ASV_1125	0.003679	0.0883541906	0.0103364587	0.0141602784	0.0008562817	0.0005098118	0.0000000000	0.0026266003	0.0011460873	0.0007810347	0.0002568319	0.0013263774	0.0026205957	0.0016708004	0.0008567629	0.0014907351	0.0000000000	0.0000000000	0.0001136185
ASV_1040	0.003267	0.000000e+00	0.000000e+00	0.000000e+00	1.761587e-02	3.398162e-03	1.101049e-04	3.828847e-05	3.156748e-04	1.239988e-04	1.485294e-04	5.329127e-05	5.469257e-04	1.490638e-02	1.510652e-03	7.993539e-02	2.664180e-04	0.000000e+00	0.000000e+00
ASV_1110	0.004365	0.0079970499	0.0089477183	0.0019111209	0.0023124247	0.0008929866	0.0026218887	0.0023119821	0.0009768150	0.0028118313	0.0087327017	0.0038475583	0.0037808704	0.0068236549	0.0070159556	0.0029029323	0.0059044648	0.0078214489	0.0120786259
